county,gm_samp_collection_date,10:2FTS,11ClPF3OUDS,3:3FTCA,4:2FTS,5:3FTCA,6:2FTS,7:3FTCA,8:2FTS,9ClPF3ONS,ADONA,ETFOSA,ETFOSE,HFPA-DA,MEFOSA,MEFOSE,NETFOSAA,NMEFOSAA,PFBSA,PFBTA,PFDOA,PFDSA,PFHA,PFHPA,PFHPSA,PFHXDA,PFHXSA,PFNA,PFNDCA,PFNS,PFOA,PFODA,PFOS,PFOSA,PFPA,PFPES,PFTEDA,PFTRIDA,PFUNDCA,total_pfas_concentration
San Joaquin,2021-07-13,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.6486586255873816,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,43.72041724848923
San Joaquin,2021-07-21,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.0986122886681096,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,43.170370911569954
San Joaquin,2021-07-27,1.200594808434025,0.9932517730102834,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,0.9932517730102834,0.9932517730102834,0.0,0.0,0.9932517730102834,0.0,0.0,0.9932517730102834,0.9932517730102834,0.9932517730102834,2.479335604738545,0.9932517730102834,0.4906229164484712,0.9932517730102834,0.9932517730102834,0.4906229164484712,2.751535313041949,0.9932517730102834,0.9932517730102834,0.9932517730102834,0.4906229164484712,0.9932517730102834,1.454720357490875,0.9932517730102834,0.9682504708048663,3.147737797034861,0.6241543090729939,0.9932517730102834,0.9932517730102834,0.9932517730102834,40.69851748482552
San Joaquin,2021-08-03,1.200594808434025,0.9932517730102834,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,0.9932517730102834,0.9932517730102834,0.0,0.0,0.9932517730102834,0.0,0.0,0.9932517730102834,0.9932517730102834,0.9932517730102834,2.479335604738545,0.9932517730102834,0.4906229164484712,0.9932517730102834,0.9932517730102834,0.4906229164484712,2.751535313041949,0.9932517730102834,0.9932517730102834,0.9932517730102834,0.4906229164484712,0.9932517730102834,1.454720357490875,0.9932517730102834,0.9682504708048663,3.147737797034861,0.6241543090729939,0.9932517730102834,0.9932517730102834,0.9932517730102834,40.69851748482552
San Joaquin,2021-08-04,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.0986122886681096,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,43.170370911569954
San Joaquin,2021-08-05,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.0986122886681096,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,43.170370911569954
San Joaquin,2021-08-16,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.0986122886681096,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,42.595006766666394
San Joaquin,2021-08-17,1.200594808434025,1.0761394328160512,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0761394328160512,1.0761394328160512,0.0,0.0,1.0761394328160512,0.0,0.0,1.0761394328160512,1.0761394328160512,1.0761394328160512,2.479335604738545,1.0761394328160512,0.4906229164484712,1.0761394328160512,1.0761394328160512,0.4906229164484712,2.751535313041949,1.0761394328160512,1.0761394328160512,1.0761394328160512,0.4906229164484712,1.0761394328160512,1.454720357490875,1.0761394328160512,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0761394328160512,1.0761394328160512,1.0761394328160512,42.19049536132935
San Joaquin,2021-08-24,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.0986122886681096,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,42.595006766666394
San Joaquin,2021-08-25,1.200594808434025,1.0986122886681096,1.6584706156799691,1.2431935174792172,1.4857835143629348,1.2431935174792172,1.8479534781963274,1.2431935174792172,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,0.0,0.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,2.479335604738545,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.0986122886681096,0.4906229164484712,2.751535313041949,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.4906229164484712,1.0986122886681096,1.454720357490875,1.0986122886681096,0.9682504708048663,3.147737797034861,0.6241543090729939,1.0986122886681096,1.0986122886681096,1.0986122886681096,42.595006766666394
