county,gm_samp_collection_date,10:2FTS,11ClPF3OUDS,3:3FTCA,4:2FTS,5:3FTCA,6:2FTS,7:3FTCA,8:2FTS,9ClPF3ONS,ADONA,ETFOSA,ETFOSE,HFPA-DA,MEFOSA,MEFOSE,NETFOSAA,NMEFOSAA,PFBSA,PFBTA,PFDOA,PFDSA,PFHA,PFHPA,PFHPSA,PFHXDA,PFHXSA,PFNA,PFNDCA,PFNS,PFOA,PFODA,PFOS,PFOSA,PFPA,PFPES,PFTEDA,PFTRIDA,PFUNDCA
San Bernardino,2021-10-11,2.322092343724431,1.7,4.2512734845799365,8.0,3.4184259571074085,8.0,5.346817322462485,8.0,1.7,1.7,2.378580600906493,2.944060091918414,1.7,1.964055977621859,4.179423008482981,1.7,1.7,3.0,4.0,1.7,2.0,1.7,1.7,2.0,38.41251090564432,6.5,1.7,1.7,2.0,4.0,3.283285509403036,4.4,4.0,2.0,2.0,1.7,1.7,1.7
San Bernardino,2021-10-14,2.322092343724431,1.78,4.2512734845799365,8.0,3.4184259571074085,8.0,5.346817322462485,8.0,1.78,1.78,2.378580600906493,2.944060091918414,1.78,1.964055977621859,4.179423008482981,1.78,1.78,1.92,4.0,1.78,2.0,1.78,1.78,2.0,38.41251090564432,1.78,1.78,1.78,2.0,1.78,3.283285509403036,2.32,4.0,2.0,2.0,1.78,1.78,1.78
San Bernardino,2021-10-18,2.322092343724431,1.7,4.2512734845799365,8.0,3.4184259571074085,8.0,5.346817322462485,8.0,1.7,1.7,2.378580600906493,2.944060091918414,1.7,1.964055977621859,4.179423008482981,1.7,1.7,1.7,4.0,1.7,2.0,1.7,1.7,2.0,38.41251090564432,1.7,1.7,1.7,2.0,1.7,3.283285509403036,1.7,4.0,2.0,2.0,1.7,1.7,1.7
San Bernardino,2021-10-19,2.322092343724431,2.0,4.2512734845799365,8.0,3.4184259571074085,8.0,5.346817322462485,8.0,2.0,2.0,2.378580600906493,2.944060091918414,2.0,1.964055977621859,4.179423008482981,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,38.41251090564432,2.0,2.0,2.0,2.0,2.0,3.283285509403036,2.0,4.0,2.0,2.0,2.0,2.0,2.0
San Bernardino,2021-10-21,2.322092343724431,1.7,4.2512734845799365,8.0,3.4184259571074085,8.0,5.346817322462485,8.0,1.7,1.7,2.378580600906493,2.944060091918414,1.7,1.964055977621859,4.179423008482981,1.7,1.7,2.95,4.0,1.7,2.0,5.699999999999999,2.9,2.0,38.41251090564432,5.05,1.7,1.7,2.0,10.5,3.283285509403036,12.5,4.0,2.0,2.0,1.7,1.7,1.7
San Bernardino,2021-10-28,2.322092343724431,1.8714285714285714,4.2512734845799365,8.0,3.4184259571074085,8.0,5.346817322462485,8.0,1.8714285714285714,1.8714285714285714,2.378580600906493,2.944060091918414,1.8714285714285714,1.964055977621859,4.179423008482981,1.8714285714285714,1.8714285714285714,2.2214285714285715,4.0,1.8714285714285714,2.0,1.9285714285714286,1.8714285714285714,2.0,38.41251090564432,2.15,1.8714285714285714,1.8714285714285714,2.0,1.8714285714285714,3.283285509403036,1.957142857142857,4.0,2.0,2.0,1.8714285714285714,1.8714285714285714,1.8714285714285714
San Bernardino,2021-10-29,2.322092343724431,1.7,4.2512734845799365,8.0,3.4184259571074085,8.0,5.346817322462485,8.0,1.7,1.7,2.378580600906493,2.944060091918414,1.7,1.964055977621859,4.179423008482981,1.7,1.7,1.7,4.0,1.7,2.0,1.7,1.7,2.0,38.41251090564432,1.7,1.7,1.7,2.0,1.7,3.283285509403036,1.7,4.0,2.0,2.0,1.7,1.7,1.7
San Bernardino,2021-11-03,2.322092343724431,1.8,4.2512734845799365,8.0,3.4184259571074085,8.0,5.346817322462485,8.0,1.8,1.8,2.378580600906493,2.944060091918414,1.8,1.964055977621859,4.179423008482981,1.8,1.8,4.6,4.0,1.8,2.0,9.5,4.5,2.0,38.41251090564432,7.0,2.4,1.8,2.0,18.0,3.283285509403036,24.0,4.0,2.0,2.0,1.8,1.8,1.8
San Bernardino,2021-11-17,2.322092343724431,1.7,4.2512734845799365,8.0,3.4184259571074085,8.0,5.346817322462485,8.0,1.7,1.7,2.378580600906493,2.944060091918414,1.7,1.964055977621859,4.179423008482981,1.7,1.7,1.9,4.0,1.7,2.0,5.2,2.4,2.0,38.41251090564432,3.9,1.7,1.7,2.0,11.0,3.283285509403036,14.0,4.0,2.0,2.0,1.7,1.7,1.7
San Bernardino,2021-12-02,2.322092343724431,1.7,4.2512734845799365,8.0,3.4184259571074085,8.0,5.346817322462485,8.0,1.7,1.7,2.378580600906493,2.944060091918414,1.7,1.964055977621859,4.179423008482981,1.7,1.7,1.7,4.0,1.7,2.0,4.3,1.7,2.0,38.41251090564432,3.1,1.7,1.7,2.0,1.7,3.283285509403036,1.7,4.0,2.0,2.0,1.7,1.7,1.7
